Smiles 1,Smiles 2,DES melting temperature,molar ratio of component 1,SELFIES 1,SELFIES 2
CCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],310.92,0.891,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,307.6,0.1029999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,294.6,0.202,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,290.6,0.3,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,294.0,0.402,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,297.2,0.501,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,302.6,0.6009999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,304.2,0.698,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,309.0,0.801,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,310.0,0.899,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,319.0,0.1,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2]
CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,313.7,0.2,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2]
CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,300.2,0.3,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2]
CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,290.0,0.401,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2]
CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,289.9,0.501,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2]
CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,298.2,0.6009999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2]
CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,301.4,0.7,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2]
CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,305.6,0.8,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2]
CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,309.4,0.9,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2]
NC(N)=S,C[N+](C)(C)CCO.[Cl-],373.15,0.5799999999999998,[N][C][Branch1][C][N][=S],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],547.9,0.104,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],518.8,0.2049999999999999,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],489.7,0.3039999999999999,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],426.4,0.402,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],359.2,0.501,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],328.5,0.6029999999999999,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CC(=O)[O-],310.9,0.901,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],518.0,0.1,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],482.0,0.199,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],414.2,0.3,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],377.2,0.399,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],348.6,0.5,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],337.9,0.6,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],340.15,0.6666666669999999,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
Cc1ccc(C(C)C)c(O)c1,C[N+](C)(C)CCO.[Cl-],327.4,0.7,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
Cc1ccc(C(C)C)c(O)c1,CC12CCC(CC1=O)C2(C)C,229.15,0.5,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C]
Cc1ccc(C(C)C)c(O)c1,CC12CCC(CC1=O)C2(C)C,236.15,0.6,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C]
Cc1ccc(C(C)C)c(O)c1,CC12CCC(CC1=O)C2(C)C,240.15,0.7,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,320.8,0.1029999999999999,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,318.8,0.203,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,314.1,0.3009999999999999,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,309.4,0.401,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,306.6,0.5,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,301.8,0.6019999999999999,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,306.1,0.7,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,312.6,0.799,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCO,318.2,0.9,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,305.15,0.67,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][Branch1][C][C][C][C][=C][C][=C][Branch1][#Branch2][C][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][Ring1][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,325.83,0.1,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,322.41,0.2,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,319.51,0.3,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,317.42,0.4,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,313.95,0.5,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,312.14,0.6,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,309.05,0.7,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,312.3,0.8,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,318.44,0.9,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,330.6,0.101,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,327.9,0.201,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,324.6,0.3009999999999999,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,321.8,0.4,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,318.3,0.499,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,314.0,0.6009999999999999,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,309.6,0.7009999999999998,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,310.2,0.798,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,318.6,0.9,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,334.1,0.11,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,331.72,0.21,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,329.0,0.3,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,327.45,0.4,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,324.31,0.5,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,320.48,0.6,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,318.25,0.7,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,311.83,0.8,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,317.7,0.9,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,341.05,0.1,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,339.37,0.2,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,337.45,0.3,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,334.71,0.4,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,332.62,0.5,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,329.42,0.6,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,325.51,0.7,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,322.48,0.8,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,316.71,0.9,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2],[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]
O=C(O)/C=C/c1ccccc1,C[N+](C)(C)CCO.[Cl-],366.15,0.5,[O][=C][Branch1][C][O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],363.15,0.3,[O][=C][Branch1][C][O][C][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OCCOCCOCCO,CCC[N+](CCC)(CCC)CCC.[Br-],261.15,0.7142857139999998,[O][C][C][O][C][C][O][C][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OCCOCCOCCO,CCC[N+](CCC)(CCC)CCC.[Br-],253.95,0.75,[O][C][C][O][C][C][O][C][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OCCOCCOCCO,CCC[N+](CCC)(CCC)CCC.[Br-],263.55,0.8,[O][C][C][O][C][C][O][C][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],273.65,0.75,[O][C][C][O][C][C][O][C][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],263.96,0.8,[O][C][C][O][C][C][O][C][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],260.46,0.8329999999999999,[O][C][C][O][C][C][O][C][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],258.77,0.8569999999999999,[O][C][C][O][C][C][O][C][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
